"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dKIvzC3dF4U%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dKIvzC3dF4U%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=gpbi057hLes%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=gpbi057hLes%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=gpbi057hLes%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=gpbi057hLes%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e0kwgaDhJlc%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e0kwgaDhJlc%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e0kwgaDhJlc%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e0kwgaDhJlc%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FIeGE2Kn06M%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FIeGE2Kn06M%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FIeGE2Kn06M%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FIeGE2Kn06M%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IAuCdLZWtoE%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IAuCdLZWtoE%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IAuCdLZWtoE%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IAuCdLZWtoE%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XiOfrheZPVQ%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XiOfrheZPVQ%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XiOfrheZPVQ%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XiOfrheZPVQ%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=h12ZfCvshzw%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=h12ZfCvshzw%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=h12ZfCvshzw%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=h12ZfCvshzw%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 2",1678,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=MuFdsFqZBTY%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=MuFdsFqZBTY%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=MuFdsFqZBTY%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=MuFdsFqZBTY%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 1",1535,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=N38Ke_KPI30%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=N38Ke_KPI30%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=N38Ke_KPI30%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=N38Ke_KPI30%3d&tabid=584&portalid=0&mid=1678","physical sciences paper 1",1678,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC Grade 12 Feb/March 2014 ",NA,"English and Afrikaans","Physical Sciences",2014,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=OdAjkFFYn-s%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=OdAjkFFYn-s%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=OdAjkFFYn-s%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=OdAjkFFYn-s%3d&tabid=568&portalid=0&mid=1535","physical sciences paper 2",1535,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > NSC 2014 November Examination papers",NA,"English and Afrikaans","Physical Sciences",2014,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=18pD0alklRM%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=18pD0alklRM%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=18pD0alklRM%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=18pD0alklRM%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IfbZSHXnayI%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IfbZSHXnayI%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IfbZSHXnayI%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IfbZSHXnayI%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (Afrikaans)",12,"2015 November NSC Exam Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Mqh9XdK93vI%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Mqh9XdK93vI%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Mqh9XdK93vI%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Mqh9XdK93vI%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YPUMlML-q8c%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YPUMlML-q8c%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YPUMlML-q8c%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YPUMlML-q8c%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=8RoXEqx0T-4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=8RoXEqx0T-4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=8RoXEqx0T-4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=8RoXEqx0T-4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Paper 1 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eQJyFk4kwEQ%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eQJyFk4kwEQ%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eQJyFk4kwEQ%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eQJyFk4kwEQ%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jssVjtaqI5Y%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jssVjtaqI5Y%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jssVjtaqI5Y%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jssVjtaqI5Y%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Paper 2 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wOZ53L8fBps%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wOZ53L8fBps%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wOZ53L8fBps%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=wOZ53L8fBps%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Paper 1 (English)",12,"2015 November NSC Exam Papers",NA,"English","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
